STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max
1472,WEST BENGAL,17,32,4.2,9.1,7.5,8.3,211,419,1.7,6.1,0.3,1.1,110000,280000,140000,350000
1053,WEST BENGAL,20,34,4,8,7.3,8.1,262,431,1.6,5.3,0.4,0.6,23000,500000,30000,900000
1471,WEST BENGAL,22,32,3.6,7.9,7.2,8.2,273,406,1.1,4.7,0.4,0.7,14000,130000,21000,240000
1470,WEST BENGAL,22,34,4,7.8,7.5,8.1,275,402,1.2,6.6,0.4,0.6,13000,300000,30000,500000
1052,WEST BENGAL,24,33,4,7.4,6.9,8.2,253,6482,1.4,4.3,0.4,0.6,8000,130000,11000,170000
1469,WEST BENGAL,22,33,4.2,7.4,6.3,8.2,387,7526,1.1,5.6,0.4,0.7,4000,30000,8000,80000
1492,UTTARAKHAND,4,4,10.4,10.4,7.1,7.1,63,63,BDL,BDL,0.38,0.38,2,2,17,17
1493,UTTARAKHAND,5,5,8.8,8.8,7.1,7.1,108,108,BDL,BDL,0.47,0.47,5400,5400,5400,5400
1494,UTTARAKHAND,12,18,9,9.4,7.2,8,188,195,1,1,0.36,0.91,68,1300,270,16000
1490,UTTARAKHAND,14,19,8.4,8.8,7.2,7.8,189,220,1,2,0.29,0.61,1300,49000,60,79000
1553,HIMACHAL PRADESH,14,24,6.9,7.8,7.3,8.2,350,836,0.1,0.2,0.25,2.02,2,17,10,32
1554,HIMACHAL PRADESH,14,25,6.7,7.6,7.5,8.1,384,630,0.2,0.6,0.22,1.42,8,20,20,34
1117,HARYANA,20,20,8,12.4,7.1,7.9,173,1755,BDL,3,BDL,1.11,45,7900,230,920000
1496,HARYANA,25,25,7.2,10.8,7.1,8.1,208,420,BDL,3,0.01,1.01,40,7900,170,160000
10004,HARYANA,0,0,3.1,8.2,7.4,8.2,260,3720,1,55,0.01,0.11,33,4700,49,160000
1119,HARYANA,0,0,5.6,7.6,7.2,7.7,280,960,2,6,0.03,1.63,45,34000,78,1600000
1120,DELHI,17,33.6,3.7,11.8,7.1,8.1,180,1780,1,7,0,0,140,54000,200,160000
1121,DELHI,17.3,30.7,0.5,5,7.3,7.8,360,2240,4,37,0,0,45000,110000000,200000,140000000
1375,DELHI,18.3,31.2,0.9,2.7,7.4,7.8,460,1490,3,32,0,0,170000,16000000,170000,16000000
1812,DELHI,19,33,0.5,3.2,7.4,7.8,480,1726,8,80,0,0,2600,22000000,28000,22000000
1497,UTTAR PRADESH,0,0,0,3,7.5,8.1,836,3770,8,55,0.01,1.12,400,9200000,11000,9200000
2493,UTTAR PRADESH,15,34,3.8,6.8,7,7.9,1,1290,6.2,7.8,0,0,26000,34000,54000,63000
2495,UTTAR PRADESH,14,33,2.8,6.4,7.4,7.7,1,1230,6,10.6,0,0,34000,50000,68000,92000
1123,UTTAR PRADESH,0,0,2.5,4.7,7.6,8.1,670,3670,2,27,0.01,1.47,200,13000,3300,54000
2494,UTTAR PRADESH,14,33,2.4,5.2,7.5,7.8,1,1210,7.4,11.2,0,0,52000,90000,94000,180000
1124,UTTAR PRADESH,0,0,3.3,8.4,7.6,8.1,620,3580,3,18,0.04,1.69,2200,130000,7900,540000
1125,UTTAR PRADESH,19,19,3.2,12,7.6,7.9,670,1660,2,18,0.11,3.54,450,110000,1400,700000
1126,UTTAR PRADESH,21,25,1.7,6.8,7.4,8.1,773,1980,6,18,0.14,10.67,400,3500000,1400,16000000
1498,UTTAR PRADESH,23,25,5.8,8.4,7.5,8.5,800,1790,9,25,0.29,23.5,130,13000,130,13000
1127,UTTAR PRADESH,24,26,3.6,11.8,7.5,8.7,770,1668,5,37,0.06,12.01,8,24000,17,54000
1499,UTTAR PRADESH,23,25,5.8,10.2,7.4,8.4,525,1334,3,15,0.02,3.24,20,70000,78,220000
1069,UTTAR PRADESH,18.6,29.2,8,9,7.5,8.3,336,561,1.8,2.5,0.85,1.37,2600,9400,6300,17000
2724,UTTARAKHAND,14,26,1.8,3.2,6.9,7.9,,,32,37,,,,,1600,1600
2734,UTTARAKHAND,16,30,5.2,7.6,7,7.9,80,340,2,6,,,,,,
2735,UTTARAKHAND,17.8,30,0,1.2,6.8,7.7,290,930,12,64,,,,,,
2732,UTTARAKHAND,17,29,4.8,6.2,7.2,7.8,130,350,8,12,,,,,,
2733,UTTARAKHAND,18,28,0,7,6.7,7.6,210,1600,12,60,,,,,,
