STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,FecalStreptococci_Min,FecalStreptococci_Max
1145,UTTAR PRADESH,16,33,6.3,9.1,7,7.6,109,197,1.1,2.9,-,-,220,1400,900,2700,-,-
2490,UTTAR PRADESH,19,29,7.3,9.9,7.3,7.8,128,150,1,1.4,-,-,170,320,320,490,2,2
10151,UTTAR PRADESH,10,33,6.5,11.8,8,8.5,156,458,1.6,4.2,-,-,350,6300,1600,16000,2,600
1063,UTTAR PRADESH,15,33.5,5.8,10.7,8.1,8.4,208,351,2.4,3.3,-,-,1100,1700,1700,4400,2,3900
1066,UTTAR PRADESH,15,33,5.6,10.3,8,8.4,184,353,2.6,5.3,-,-,1300,2500,2100,4400,2,3300
1146,UTTAR PRADESH,15,32.5,6.2,11.5,8.2,8.5,208,296,3,3.3,-,-,1100,2500,2600,4600,2,45
1067,UTTAR PRADESH,15,33,5.8,11.1,8.1,8.4,194,319,3.1,3.9,-,-,1700,3500,3200,6300,2,20
10154,UTTAR PRADESH,15,33,6,11.1,8.2,8.4,212,308,3.2,3.5,-,-,1500,2800,3100,4900,2,78
10155,UTTAR PRADESH,10,33.5,6,10.8,8,8.4,222,322,3.2,4,-,-,1800,3600,3500,7000,20,34
1068,UTTAR PRADESH,10,33.5,5,10.4,7.8,8.3,236,359,3.9,4.6,-,-,6800,21000,12000,46000,2,40
10157,UTTAR PRADESH,15,33.5,5.2,10.5,8,8.4,226,330,3.8,4.4,-,-,3500,23000,6300,33000,2,50
1147,UTTAR PRADESH,18,26,6.9,10.5,7.6,8.4,210,341,3.5,4.5,0.76,0.9,1300,2200,2500,3800,2,470
2498,UTTAR PRADESH,18,26,7.1,11,7.6,8.4,219,339,3.2,4.3,0.74,0.88,1300,2200,2500,3800,2,460
1046,UTTAR PRADESH,18.4,30.3,8,10.5,7.8,8.4,216,357,2.4,2.9,0.5,0.71,610,1400,2000,2700,-,-
2487,UTTAR PRADESH,18.5,30.1,7.3,10,7.4,8.4,144,346,1,2.9,0.3,0.74,220,1400,260,2700,-,-
1049,UTTAR PRADESH,18.6,30.3,7.2,9.9,7.6,8.5,248,384,2,2.9,0.56,0.66,680,1400,1700,2700,-,-
10158,UTTAR PRADESH,18.5,30.3,7.5,9.5,7.7,8.3,261,378,2.2,2.8,0.5,0.67,630,1100,1100,2100,-,-
2485,UTTAR PRADESH,18,32,6.8,12,5.5,8.5,254,540,1.8,3.2,0.3,1.2,500,1300,1300,17000,500,4300
2486,UTTAR PRADESH,18.5,32,6.4,10.3,6.6,8.6,262,548,1.7,4.2,0.3,1.2,800,14000,1400,23000,900,11000
10153,UTTAR PRADESH,18.5,32,6.6,11.4,7.4,8.5,258,542,2.3,3.5,0.3,1.2,4000,11000,9000,17000,2200,8000
1070,UTTAR PRADESH,18,31,6.8,10,7.5,8.5,262,548,1.7,2.8,0.3,1.26,500,1300,1100,2200,500,4600
1071,UTTAR PRADESH,18,31,6.2,9.4,7.3,8.4,274,560,3.3,4.1,0.3,1.52,7000,13000,13000,23000,4900,11000
10152,UTTAR PRADESH,18.5,31,5.5,9.6,7.4,8.5,236,540,2.5,4.1,0.3,1.45,4000,11000,9000,17000,20,7000
10156,UTTAR PRADESH,15,33,5.4,10.6,8,8.4,228,327,3.4,4.2,-,-,2100,13000,4600,24000,2,26
1073,UTTAR PRADESH,18.5,31.5,6,8.8,7.4,8.5,280,552,3.4,4.4,0.3,1.6,9000,14000,17000,26000,6300,13000
30075,UTTAR PRADESH,21,27.2,6.5,8.8,7.3,7.8,274,659,1.7,6,0.3,2.85,20,79000,78,220000,-,-
1074,BIHAR,13,32,5.4,11.5,7.5,8.7,197,579,1,2.5,0.3,1.15,790,160000,1100,160000,20,9200
10113,BIHAR,13,32,5.7,12.5,7.4,8.6,173,540,1,2.6,0.6,0.84,170,160000,260,160000,13,9200
2551,BIHAR,14,32,5.2,11.7,7.5,8.4,229,591,1,3.3,0.3,0.8,2700,160000,2700,160000,45,9200
3113,BIHAR,16,31,5.1,10.9,7.4,8.4,227,598,1,6.4,0.3,0.87,4900,160000,11000,160000,45,9200
10131,BIHAR,13,31,6.1,11.4,7,8.4,192,459,1,2.9,0.3,1.07,680,160000,1100,160000,40,9200
30076,BIHAR,21,27.2,6.7,9.3,7.4,8,267,632,2.8,4.8,0.3,2.55,2,13000,2,28000,2,2
10162,BIHAR,14,31,5.6,10.8,7.5,8.2,171,519,1,2.8,0.3,0.62,170,160000,260,160000,2,9400
2564,BIHAR,13,31,5.9,9.8,7.2,8.2,188,510,1,2.9,0.3,0.6,2300,160000,2300,160000,2,5400
10114,BIHAR,12,29,5.6,9.9,6.6,8.1,180,532,1,2.8,0.3,0.81,2100,160000,2300,160000,68,5400
3114,BIHAR,16,31,3.9,11.2,7,8.4,167,432,1.1,4,0.3,0.61,200,160000,280,160000,2,9200
1077,BIHAR,16,31,5,10,7.1,8.4,201,472,1.2,4,0.3,1.15,3300,540000,4600,540000,7,3500
2552,BIHAR,16,30,4.3,8.9,7.2,8.1,185,484,1.2,3,0.3,1.14,92000,160000,92000,160000,170,9200
10115,BIHAR,16,32,4.4,9.3,7.1,8.2,201,468,1.4,3.2,0.3,0.87,35000,160000,54000,160000,170,9200
1079,BIHAR,15,31,4.3,9.9,7.2,8.4,213,440,1.2,3,0.3,0.98,17000,160000,17000,160000,110,9200
3122,BIHAR,14,28,6.2,10.1,7.6,8.2,253,458,1.1,2.5,0.3,0.87,3300,160000,4900,160000,170,3500
4297,BIHAR,14,31,4.5,11.6,7.3,8.3,194,453,1.2,3,0.3,0.95,13000,160000,17000,160000,110,9200
10122,BIHAR,14,30,4.5,12.6,7.3,8.3,201,450,1.3,3,0.3,0.86,1100,160000,3300,160000,2,5400
4301,BIHAR,14,30,6.7,11.3,7,8.2,196,481,1,2.2,0.3,0.74,1300,160000,1700,160000,2,35000
2553,BIHAR,14,32,5.3,8.9,7.2,8.4,165,481,1.8,4.1,0.3,1,3300,160000,7000,160000,130,24000
3115,BIHAR,14,30,5.6,11.4,7.4,8.2,188,661,1,3,0.3,0.81,1700,160000,2100,160000,20,3500
10130,BIHAR,14,32,5.2,12.6,7.3,8.4,186,433,1,2.7,0.3,1,680,160000,780,160000,2,3500
1817,BIHAR,13,32,5.7,12.3,7.2,8.6,192,453,1,2.8,0.3,0.9,1300,160000,2200,160000,20,3500
1815,BIHAR,15,29,5.9,11.5,7.4,8.6,189,426,1,7.9,0..,0.74,780,160000,780,160000,2,5400
3123,BIHAR,14,32,5.4,12.8,7.2,8.6,191,457,1.1,2.8,0.3,0.9,2300,160000,2600,170000,2,5400
3116,BIHAR,17,30,5.4,11.1,7.2,8.5,154,431,1.1,2.8,0.3,0.74,1700,160000,4600,160000,2,3500
1818,BIHAR,17,30,5.6,10.5,7.3,8.6,169,430,1.1,3.2,0.3,0.73,1100,160000,1700,160000,2,1300
3117,BIHAR,17,29,6.4,10.4,7.3,8.4,170,443,1,2.3,0.3,0.9,2200,160000,2600,160000,20,5400
4398,BIHAR,15,30,5.8,9.8,7.3,8.6,196,1080,1.6,3.2,0.3,1.2,6300,160000,6300,160000,20,5400
2554,BIHAR,17,29,6.3,10.8,7.3,8.5,196,439,1.4,2.9,0.3,35.1,4900,160000,4900,160000,40,2700
10138,BIHAR,15,29,5.6,9.5,7.5,8.5,191,421,1,4.2,0.3,26,1300,160000,2700,160000,20,9200
1819,BIHAR,15,30,6.1,11.1,7.5,8.4,190,437,1,3,0.3,0.65,1700,160000,3300,160000,2,3500
3118,BIHAR,15,30,3.7,10,7.1,8.5,173,1010,1.8,6.6,0.3,1,3400,160000,34000,160000,130,5400
1816,BIHAR,14,31,6.2,10.1,7.1,8.3,194,453,1,2.8,0.3,0.66,1400,160000,1700,160000,2,5400
10143,BIHAR,14,29,6,10.6,3.5,8.4,160,434,1.2,2.6,0.3,1.06,1700,160000,1700,160000,2,9200
10144,JHARKHAND,16,35,6.5,7.6,7.5,7.7,300,316,1.2,2.2,-,-,-,-,-,-,-,-
10145,JHARKHAND,17,35,6.4,7.6,7.5,7.8,300,316,1.2,2.4,-,-,-,-,-,-,-,-
10146,JHARKHAND,15,34,6.6,7.6,7.4,7.8,290,334,1.2,1.6,-,-,-,-,-,-,-,-
1059,JHARKHAND,16,33,6.4,7.8,7.4,7.6,280,320,1.2,1.6,-,-,-,-,-,-,-,-
1080,WEST BENGAL,18,32,5.1,9.8,7.4,8.5,223,437,1.1,3.8,0.32,0.93,7000,170000,11000,280000,490,2400
10159,WEST BENGAL,18,32,5.2,9.7,7.7,8.4,230,418,1.4,4,0.32,0.92,3300,220000,4900,540000,230,2400
10160,WEST BENGAL,18,32,5.1,9.7,7.5,8.4,214,980,1.1,3.8,0.32,0.93,3300,130000,4600,170000,130,1700
2506,WEST BENGAL,19,33,4.6,9.4,7.4,8.6,217,443,1.4,4.7,0.32,0.96,2300,94000,3300,140000,120,1700
2511,WEST BENGAL,17,33,5,9.6,7.1,8.5,208,424,1.4,4.2,0.32,0.98,2200,49000,4900,94000,110,1300
10161,WEST BENGAL,19,34,3.5,9.9,7.3,8.4,210,443,2.6,4.7,0.32,0.97,33000,350000,49000,700000,1100,5400
1054,WEST BENGAL,19,34,3.2,9.8,7.5,8.3,184,426,1.5,4.1,0.32,0.97,4900,240000,7900,350000,460,2200
1472,WEST BENGAL,19,34,3.2,9.5,7.2,8.5,222,467,1.1,4.5,0.32,0.97,1300,240000,2300,350000,110,1700
1053,WEST BENGAL,19,34,4,7.7,7,8,223,506,1.8,4,0.32,1.59,31000,110000,79000,240000,78,350
1471,WEST BENGAL,21,33,4,7.8,7,8,183,455,1.7,3.9,0.32,1.3,13000,79000,49000,220000,68,270
1470,WEST BENGAL,19,35,4,7.8,7.1,8,204,454,1.7,3.6,0.32,1.81,23000,79000,49000,220000,78,350
1052,WEST BENGAL,19,31,4.1,7.8,7,7.8,238,497,1.2,4,0.32,1.62,4500,79000,7800,130000,23,220
1335,WEST BENGAL,19,32,5,7.6,6.4,7.6,298,32730,1.3,2.5,0.48,2.35,7900,22000,11000,54000,110,270
1469,WEST BENGAL,23,34,4,7.4,7,7.8,204,6625,1.1,3.6,0.32,2.68,2300,7800,7000,14000,2,78
1492,"UTTARAKH
AND",10,10,10.6,10.6,7.2,7.2,35,35,1,1,0.33,0.33,2,2,2,2,2,2
1493,"UTTARAKH
AND",9,9,10.4,10.4,7.2,7.2,68,68,1,1,0.33,0.33,2,2,2,2,2,2
1494,UTTARAKH AND,14,21,9.2,10.2,7.5,8,99,315,1,1.2,0.3,0.36,2,22,2,46,2,9
30025,UTTARAKH AND,13,27,6.9,9.5,7.3,8.2,165,333,1,1,0.32,0.52,11,170,130,3500,5,79
1490,"UTTARAKH
AND",14,22.5,8,9.8,7.4,8.1,79,253,1,1.6,0.3,0.42,17,40,40,70,2,9
30027,"HIMACHAL
PRADESH",14,25,7.4,9.4,7.3,8.4,144,385,1,2,0.42,1.12,8,79000,23,110000,49,13000
1553,"HIMACHAL
PRADESH",15,26,7.3,8.7,7.5,8,257,747,1,1.9,0.32,2.62,11,22,49,120,2,2
1554,"HIMACHAL
PRADESH",13,25,7.2,8.8,7.4,7.8,269,3606,1,2.2,0.42,1.22,21,33,70,280,2,2
4439,"HIMACHAL
PRADESH",13,27,5.6,8.9,7.1,8,260,1000,1,2,0.3,0.96,17,40,70,220,2,2
4440,"HIMACHAL
PRADESH",13,26,7.3,8.8,7.5,8,258,612,1,1.8,0.32,1.12,17,39,49,220,2,2
30028,HARYANA,14.2,27,8.3,9.8,7,8,196,362,1,1.6,0.32,0.92,13,1400,23,11000,2,130
30035,HARYANA,15,27,7.2,8.8,7.2,8,133,372,1,2.3,0.42,0.82,8,2200,49,17000,2,130
1117,HARYANA,-,-,5.9,8.8,7.6,8.1,194,310,2.5,5.8,0.3,0.38,110,4900,2200,13000,-,-
4914,HARYANA,21,32,6.2,10.6,7.1,8.2,230,506,1.2,7.9,0.3,1.32,17,13000,46,24000,13,3500
30032,HARYANA,30,32,7.2,10.8,6.8,7.9,262,320,1,10,0.32,1.32,49,11000,240,27000,23,790
10004,HARYANA,23,34,0.3,8.3,7.2,8.2,218,1576,2,21,0.3,4.32,200,280000,900,920000,330,94000
30029,HARYANA,31,31,4.8,10.2,6.9,7.8,262,920,3,20,0.3,1.56,130,79000,210,220000,33,790
1119,HARYANA,-,-,5.1,7,7.6,7.8,266,583,1.8,4.2,0.3,0.3,900,10900,2600,54200,-,-
10005,HARYANA,-,-,5.7,6.8,7.5,8,268,3680,2.4,4.8,0.3,0.3,100,22100,700,42600,-,-
30026,DELHI,17,33,3.9,9.6,6.7,8.6,525,851,1,14,0.67,1.85,68,33000,790,54000,33,1100
1120,DELHI,17,27,4.6,14,7.3,8.5,689,1711,2.5,11,0.3,2,68,22000,460,54000,23,5400
5098,DELHI,-,-,1.9,8.3,6.6,7.4,-,-,8,10,-,-,680,11000,-,-,-,-
5099,DELHI,-,-,0.3,1.6,7.2,7.5,-,-,34,38,-,-,17000,350000,-,-,-,-
5100,DELHI,-,-,0.3,1.8,7.4,7.6,-,-,26,62,-,-,22000,110000,-,-,-,-
1121,DELHI,17,27,0.3,3.2,7.3,8,1488,2240,22,48,0.3,1.5,47000,4900000,1100000,8400000,79000,46 0000
1375,DELHI,16,27,0.3,2.9,7.4,7.9,1001,1790,22,56,0.3,1.1,49000,11000000,940000,11000000,4600,140000
1812,DELHI,17,28,0.3,2.2,7.4,8,1225,1851,38,83,0.3,1.5,70000,22000000,3300000,22000000,330000,7000000
1497,HARYANA,26,33,0.3,1.8,7,7.7,750,1885,14,30,0.32,1.26,33,16000000,79,16000000,78,700000
30030,UTTAR PRADESH,24,32,0.3,0.3,7.4,7.6,406,2060,8,127,0.32,4.32,17000,2200000,33000,4900000,2400,490000
30031,HARYANA,24,33,0.3,4.6,7.4,7.9,465,1750,5,43,0.43,1.32,130000,1700000,130000,7000000,2600,2200000
30024,HARYANA,23,33,0.3,1.8,7,7.8,911,1885,10,30,0.32,1.02,11000,170000,11000,2400000,2400,700000
2493,"UTTAR
PRADESH",12,46,3.6,7.8,7.1,7.5,-,-,6.6,12.2,-,-,17000,79000,46000,140000,-,-
2495,UTTAR PRADESH,14,38,4.8,7.2,7.1,7.6,-,-,6.2,9.6,-,-,22000,44000,63000,92000,-,-
1123,"UTTAR
PRADESH",17,32,0.3,6.8,6.9,8,690,1910,6.1,18,0.3,3.99,110,49000,330,94000,68,17000
2494,UTTAR PRADESH,14,38,4.4,6.6,7.2,7.5,,,8,11.6,0.3,0.3,31000,79000,78000,110000,,
1124,"UTTAR
PRADESH",17,32,2.5,8.9,7.1,8.3,1026,1808,8.6,36,0.3,5.24,170,920000,490,1600000,170,54000
1125,"UTTAR
PRADESH",26,32,3.1,10.6,6.6,8,908,2004,8.4,16,0.3,3.64,400,35000,3300,160000,240,700000
1126,"UTTAR
PRADESH",26,33,1,6.8,7.2,8.7,926,1893,7.2,34,0.3,2.58,4500,240000,11000,490000,1300,54000
1498,"UTTAR
PRADESH",13,31,6.1,7.4,7.6,7.9,904,1519,8,17.6,-,-,9000,16000,14000,33000,-,-
10081,"UTTAR
PRADESH",16.5,32.7,5.3,5.8,7.2,7.7,596,1687,10.8,22.4,-,-,13000,31000,28000,110000,-,-
10082,"UTTAR
PRADESH",16.4,32.5,5.5,6.3,7.4,7.9,582,1646,9.2,20,-,-,11000,22000,22000,37000,-,-
1127,"UTTAR
PRADESH",22.6,32.8,5.4,5.8,7.3,7.8,576,1698,9.2,23.2,-,-,13000,32000,24000,120000,-,-
1499,UTTAR PRADESH,17.2,33.4,6.4,8.1,7.5,8,497,1399,7.6,12.4,-,-,9000,15000,21000,30000,-,-
30034,"UTTAR
PRADESH",26,33,10.1,12.5,7.6,9.2,1100,1791,15,24,2.22,7.7,21,2000,46,4900,12,33
30033,UTTAR PRADESH,25,32,8.4,12.4,7.9,8.8,597,1064,5,9.2,0.42,3.81,49,21000,79,70000,17,1400
2283,"UTTAR
PRADESH",22.9,24.1,6.5,6.7,7.3,7.7,810,892,3.6,4,-,-,-,-,12000,12000,-,-
1069,UTTAR PRADESH,18.7,30.4,7.2,8.5,7.3,8.3,412,633,1.9,2.7,0.5,0.68,450,930,1100,1700,-,-
1491,UTTARAKHAND,0.1,0.1,10.4,10.4,7.4,7.4,263,263,1,1,0.32,0.32,2,2,2,2,2,2
1484,UTTARAKHAND,8,22,9.2,10.8,7,8.2,102,246,1,1,0.32,0.37,2,2,2,2,2,2
1486,UTTARAKHAND,7,21,9.6,10.4,7.1,8.2,65,463,1,1,0.32,0.62,2,2,2,2,2,2
1488,UTTARAKHAND,12,20,8.8,10.4,6.9,8.2,77,230,1,1,0.32,0.34,2,2,2,2,2,2
1487,UTTARAKHAND,11,21,9,10.6,7.2,8.1,78,221,1,1,0.32,0.82,2,2,2,2,2,2
1489,UTTARAKHAND,12,21,9,10.8,7.1,8.3,75,210,1,1,0.32,1.02,2,2,2,2,2,2
1485,UTTARAKHAND,7,21,9,10.4,7,8.3,56,164,1,1,0.32,0.36,2,2,2,2,2,2
1060,UTTARAKHAND,10,23,9.2,11,7.1,8.3,101,427,1,1.2,0.32,1.74,2,25,2,43,2,2
10147,UTTARAKHAND,10,22,9,10.8,7.1,8.2,102,274,1,1.4,0.3,2.1,2,26,2,46,2,2
2725,UTTARAKHAND,16,29,8.2,10.8,7.1,8.3,105,641,1,1.8,0.3,1.72,2,84,2,120,2,2
3997,UTTARAKHAND,16,27,8.2,10.8,7.5,8.3,140,282,1,2.5,0.3,0.34,40,70,70,120,2,4
10148,UTTARAKHAND,13.1,27.7,8.2,10.4,7.1,8.3,90,259,1,1.5,0.3,1.02,27,63,58,94,2,38
1061,UTTARAKHAND,13,28.6,8,10.4,6.5,8.4,135,364,1,2.6,0.3,0.62,46,94,70,150,2,37
2727,UTTARAKHAND,13.8,24.6,8.2,10.6,6.4,8.3,102,302,1,2,0.3,0.58,47,84,84,120,2,34
30005,UTTARAKHAND,16,22,7.3,10.5,5.9,7.6,193,244,1.2,3,0.42,0.52,130,24000,230,"160000
0",33,1300
30006,UTTAR PRADESH,16,23,7.2,10.4,6.2,7.5,175,217,1.2,2,0.32,0.52,200,170000,1700,"160000
0",23,330
10150,UTTAR PRADESH,-,-,7.7,10.8,7.6,8.3,210,21601,1.1,1.4,-,-,630,940,940,1400,2,2
1062,UTTAR PRADESH,17,30,6.8,10.8,7.1,7.9,178,483,1.3,2.8,0.3,0.4,2,920,2,1600,2,280
10149,UTTAR PRADESH,18,29,7.6,11,7,7.6,174,402,1,2,0.3,7.6,110,350,210,920,20,170
2488,UTTAR PRADESH,16,34,6.5,9.2,6.8,7.4,117,175,1.1,2.8,-,-,110,1200,330,2200,-,-
2489,UTTAR PRADESH,16,34,8,8.9,7,7.4,109,183,1.1,1.6,-,-,130,1300,430,2600,430,430
1145,UTTAR PRADESH,16,33,6.3,9.1,7,7.6,109,197,1.1,2.9,-,-,220,1400,900,2700,-,-
2490,UTTAR PRADESH,19,29,7.3,9.9,7.3,7.8,128,150,1,1.4,-,-,170,320,320,490,2,2
10151,UTTAR PRADESH,10,33,6.5,11.8,8,8.5,156,458,1.6,4.2,-,-,350,6300,1600,16000,2,600
1063,UTTAR PRADESH,15,33.5,5.8,10.7,8.1,8.4,208,351,2.4,3.3,-,-,1100,1700,1700,4400,2,3900
1066,UTTAR PRADESH,15,33,5.6,10.3,8,8.4,184,353,2.6,5.3,-,-,1300,2500,2100,4400,2,3300
1146,UTTAR PRADESH,15,32.5,6.2,11.5,8.2,8.5,208,296,3,3.3,-,-,1100,2500,2600,4600,2,45
1067,UTTAR PRADESH,15,33,5.8,11.1,8.1,8.4,194,319,3.1,3.9,-,-,1700,3500,3200,6300,2,20
10154,UTTAR PRADESH,15,33,6,11.1,8.2,8.4,212,308,3.2,3.5,-,-,1500,2800,3100,4900,2,78
10155,UTTAR PRADESH,10,33.5,6,10.8,8,8.4,222,322,3.2,4,-,-,1800,3600,3500,7000,20,34
1068,UTTAR PRADESH,10,33.5,5,10.4,7.8,8.3,236,359,3.9,4.6,-,-,6800,21000,12000,46000,2,40
10157,UTTAR PRADESH,15,33.5,5.2,10.5,8,8.4,226,330,3.8,4.4,-,-,3500,23000,6300,33000,2,50
1147,UTTAR PRADESH,18,26,6.9,10.5,7.6,8.4,210,341,3.5,4.5,0.76,0.9,1300,2200,2500,3800,2,470
2498,UTTAR PRADESH,18,26,7.1,11,7.6,8.4,219,339,3.2,4.3,0.74,0.88,1300,2200,2500,3800,2,460
1046,UTTAR PRADESH,18.4,30.3,8,10.5,7.8,8.4,216,357,2.4,2.9,0.5,0.71,610,1400,2000,2700,-,-
2487,UTTAR PRADESH,18.5,30.1,7.3,10,7.4,8.4,144,346,1,2.9,0.3,0.74,220,1400,260,2700,-,-
1049,UTTAR PRADESH,18.6,30.3,7.2,9.9,7.6,8.5,248,384,2,2.9,0.56,0.66,680,1400,1700,2700,-,-
10158,UTTAR PRADESH,18.5,30.3,7.5,9.5,7.7,8.3,261,378,2.2,2.8,0.5,0.67,630,1100,1100,2100,-,-
2485,UTTAR PRADESH,18,32,6.8,12,5.5,8.5,254,540,1.8,3.2,0.3,1.2,500,1300,1300,17000,500,4300
2486,UTTAR PRADESH,18.5,32,6.4,10.3,6.6,8.6,262,548,1.7,4.2,0.3,1.2,800,14000,1400,23000,900,11000
10153,UTTAR PRADESH,18.5,32,6.6,11.4,7.4,8.5,258,542,2.3,3.5,0.3,1.2,4000,11000,9000,17000,2200,8000
1070,UTTAR PRADESH,18,31,6.8,10,7.5,8.5,262,548,1.7,2.8,0.3,1.26,500,1300,1100,2200,500,4600
1071,UTTAR PRADESH,18,31,6.2,9.4,7.3,8.4,274,560,3.3,4.1,0.3,1.52,7000,13000,13000,23000,4900,11000
10152,UTTAR PRADESH,18.5,31,5.5,9.6,7.4,8.5,236,540,2.5,4.1,0.3,1.45,4000,11000,9000,17000,20,7000
10156,UTTAR PRADESH,15,33,5.4,10.6,8,8.4,228,327,3.4,4.2,-,-,2100,13000,4600,24000,2,26
1073,UTTAR PRADESH,18.5,31.5,6,8.8,7.4,8.5,280,552,3.4,4.4,0.3,1.6,9000,14000,17000,26000,6300,13000
30075,UTTAR PRADESH,21,27.2,6.5,8.8,7.3,7.8,274,659,1.7,6,0.3,2.85,20,79000,78,220000,-,-
1074,BIHAR,13,32,5.4,11.5,7.5,8.7,197,579,1,2.5,0.3,1.15,790,160000,1100,160000,20,9200
10113,BIHAR,13,32,5.7,12.5,7.4,8.6,173,540,1,2.6,0.6,0.84,170,160000,260,160000,13,9200
2551,BIHAR,14,32,5.2,11.7,7.5,8.4,229,591,1,3.3,0.3,0.8,2700,160000,2700,160000,45,9200
3113,BIHAR,16,31,5.1,10.9,7.4,8.4,227,598,1,6.4,0.3,0.87,4900,160000,11000,160000,45,9200
10131,BIHAR,13,31,6.1,11.4,7,8.4,192,459,1,2.9,0.3,1.07,680,160000,1100,160000,40,9200
30076,BIHAR,21,27.2,6.7,9.3,7.4,8,267,632,2.8,4.8,0.3,2.55,2,13000,2,28000,2,2
10162,BIHAR,14,31,5.6,10.8,7.5,8.2,171,519,1,2.8,0.3,0.62,170,160000,260,160000,2,9400
2564,BIHAR,13,31,5.9,9.8,7.2,8.2,188,510,1,2.9,0.3,0.6,2300,160000,2300,160000,2,5400
10114,BIHAR,12,29,5.6,9.9,6.6,8.1,180,532,1,2.8,0.3,0.81,2100,160000,2300,160000,68,5400
3114,BIHAR,16,31,3.9,11.2,7,8.4,167,432,1.1,4,0.3,0.61,200,160000,280,160000,2,9200
1077,BIHAR,16,31,5,10,7.1,8.4,201,472,1.2,4,0.3,1.15,3300,540000,4600,540000,7,3500
2552,BIHAR,16,30,4.3,8.9,7.2,8.1,185,484,1.2,3,0.3,1.14,92000,160000,92000,160000,170,9200
10115,BIHAR,16,32,4.4,9.3,7.1,8.2,201,468,1.4,3.2,0.3,0.87,35000,160000,54000,160000,170,9200
1079,BIHAR,15,31,4.3,9.9,7.2,8.4,213,440,1.2,3,0.3,0.98,17000,160000,17000,160000,110,9200
3122,BIHAR,14,28,6.2,10.1,7.6,8.2,253,458,1.1,2.5,0.3,0.87,3300,160000,4900,160000,170,3500
4297,BIHAR,14,31,4.5,11.6,7.3,8.3,194,453,1.2,3,0.3,0.95,13000,160000,17000,160000,110,9200
10122,BIHAR,14,30,4.5,12.6,7.3,8.3,201,450,1.3,3,0.3,0.86,1100,160000,3300,160000,2,5400
4301,BIHAR,14,30,6.7,11.3,7,8.2,196,481,1,2.2,0.3,0.74,1300,160000,1700,160000,2,35000
2553,BIHAR,14,32,5.3,8.9,7.2,8.4,165,481,1.8,4.1,0.3,1,3300,160000,7000,160000,130,24000
3115,BIHAR,14,30,5.6,11.4,7.4,8.2,188,661,1,3,0.3,0.81,1700,160000,2100,160000,20,3500
10130,BIHAR,14,32,5.2,12.6,7.3,8.4,186,433,1,2.7,0.3,1,680,160000,780,160000,2,3500
1817,BIHAR,13,32,5.7,12.3,7.2,8.6,192,453,1,2.8,0.3,0.9,1300,160000,2200,160000,20,3500
1815,BIHAR,15,29,5.9,11.5,7.4,8.6,189,426,1,7.9,0..,0.74,780,160000,780,160000,2,5400
3123,BIHAR,14,32,5.4,12.8,7.2,8.6,191,457,1.1,2.8,0.3,0.9,2300,160000,2600,170000,2,5400
3116,BIHAR,17,30,5.4,11.1,7.2,8.5,154,431,1.1,2.8,0.3,0.74,1700,160000,4600,160000,2,3500
1818,BIHAR,17,30,5.6,10.5,7.3,8.6,169,430,1.1,3.2,0.3,0.73,1100,160000,1700,160000,2,1300
3117,BIHAR,17,29,6.4,10.4,7.3,8.4,170,443,1,2.3,0.3,0.9,2200,160000,2600,160000,20,5400
4398,BIHAR,15,30,5.8,9.8,7.3,8.6,196,1080,1.6,3.2,0.3,1.2,6300,160000,6300,160000,20,5400
2554,BIHAR,17,29,6.3,10.8,7.3,8.5,196,439,1.4,2.9,0.3,35.1,4900,160000,4900,160000,40,2700
10138,BIHAR,15,29,5.6,9.5,7.5,8.5,191,421,1,4.2,0.3,26,1300,160000,2700,160000,20,9200
1819,BIHAR,15,30,6.1,11.1,7.5,8.4,190,437,1,3,0.3,0.65,1700,160000,3300,160000,2,3500
3118,BIHAR,15,30,3.7,10,7.1,8.5,173,1010,1.8,6.6,0.3,1,3400,160000,34000,160000,130,5400
1816,BIHAR,14,31,6.2,10.1,7.1,8.3,194,453,1,2.8,0.3,0.66,1400,160000,1700,160000,2,5400
10143,BIHAR,14,29,6,10.6,3.5,8.4,160,434,1.2,2.6,0.3,1.06,1700,160000,1700,160000,2,9200
10144,JHARKHAND,16,35,6.5,7.6,7.5,7.7,300,316,1.2,2.2,-,-,-,-,-,-,-,-
10145,JHARKHAND,17,35,6.4,7.6,7.5,7.8,300,316,1.2,2.4,-,-,-,-,-,-,-,-
10146,JHARKHAND,15,34,6.6,7.6,7.4,7.8,290,334,1.2,1.6,-,-,-,-,-,-,-,-
1059,JHARKHAND,16,33,6.4,7.8,7.4,7.6,280,320,1.2,1.6,-,-,-,-,-,-,-,-
1080,WEST BENGAL,18,32,5.1,9.8,7.4,8.5,223,437,1.1,3.8,0.32,0.93,7000,170000,11000,280000,490,2400
10159,WEST BENGAL,18,32,5.2,9.7,7.7,8.4,230,418,1.4,4,0.32,0.92,3300,220000,4900,540000,230,2400
